tempC, presPa, humRH, seconds, future_temp_1, future_temp_2, future_temp_3, future_temp_4, future_temp_5
0.393000, 1.011423, 0.597715, 0.680567, 0.386333, 0.332833, 0.352667, 0.375333, 0.350500
0.392667, 1.011402, 0.620020, 0.684039, 0.385500, 0.333167, 0.352500, 0.375000, 0.350500
0.392333, 1.011403, 0.638105, 0.687523, 0.384167, 0.333333, 0.351833, 0.376167, 0.350167
0.392000, 1.011390, 0.652227, 0.690984, 0.382500, 0.333667, 0.350667, 0.376667, 0.349833
0.391333, 1.011413, 0.666064, 0.694456, 0.381667, 0.334000, 0.349833, 0.376167, 0.349833
0.390667, 1.011420, 0.648350, 0.697940, 0.380500, 0.334000, 0.348667, 0.374833, 0.349500
0.390167, 1.011444, 0.682832, 0.701400, 0.379500, 0.334333, 0.347167, 0.373500, 0.349167
0.389500, 1.011498, 0.683105, 0.704873, 0.378167, 0.334333, 0.345500, 0.372500, 0.348667
0.389000, 1.011496, 0.659014, 0.708356, 0.377000, 0.334333, 0.344000, 0.371333, 0.347667
0.388833, 1.011493, 0.666396, 0.711817, 0.375667, 0.334500, 0.342167, 0.370167, 0.347167
0.388333, 1.011517, 0.662051, 0.715289, 0.374500, 0.334667, 0.340500, 0.369333, 0.346833
0.387333, 1.011541, 0.678154, 0.718762, 0.373333, 0.334500, 0.339167, 0.368000, 0.346333
0.386333, 1.011564, 0.673877, 0.722234, 0.372167, 0.334667, 0.338667, 0.366833, 0.345833
0.385500, 1.011571, 0.675352, 0.725718, 0.370833, 0.335000, 0.338000, 0.365000, 0.345500
0.384167, 1.011603, 0.700566, 0.729178, 0.369333, 0.335000, 0.337500, 0.364000, 0.345167
0.382500, 1.011667, 0.712969, 0.732650, 0.367833, 0.335000, 0.337333, 0.362833, 0.344833
